Date,Order ID,Product,City,Discount,Shipping Cost,Sales
11-05-2023,ORD14144,PROD3,Mumbai,25,118,1982
11-05-2023,ORD14145,PROD7,Pune,15,136,2074
11-05-2023,ORD14146,PROD3,Pune,10,138,2382
12-05-2023,ORD14147,PROD8,Pune,0,150,2680
12-05-2023,ORD14148,PROD2,Pune,30,135,1615
12-05-2023,ORD14149,PROD8,Surat,20,100,2164
12-05-2023,ORD14150,PROD5,Surat,2,82,2074
12-05-2023,ORD14151,PROD6,Hyderabad,15,110,2290
12-05-2023,ORD14152,PROD5,Pune,0,132,2068
12-05-2023,ORD14153,PROD1,Surat,20,80,1520
12-05-2023,ORD14154,PROD3,Mumbai,2,118,2626
12-05-2023,ORD14155,PROD8,Surat,25,100,2022.5
12-05-2023,ORD14156,PROD8,Surat,12,100,2390.4
12-05-2023,ORD14157,PROD1,Pune,12,130,1630
12-05-2023,ORD14158,PROD3,Pune,20,138,2102
13-05-2023,ORD14159,PROD5,Surat,15,82,1788
13-05-2023,ORD14160,PROD5,Surat,10,82,1898
13-05-2023,ORD14161,PROD7,Surat,30,86,1734
14-05-2023,ORD14162,PROD5,Mumbai,15,112,1758
14-05-2023,ORD14163,PROD5,Pune,0,132,2068
14-05-2023,ORD14164,PROD6,Surat,30,90,2010
14-05-2023,ORD14165,PROD6,Surat,25,90,2160
14-05-2023,ORD14166,PROD2,Chennai,0,165,2185
14-05-2023,ORD14167,PROD6,Pune,0,140,2860
14-05-2023,ORD14168,PROD5,Pune,20,132,1628
14-05-2023,ORD14169,PROD1,Hyderabad,15,100,1450
14-05-2023,ORD14170,PROD9,Surat,0,105,4395
15-05-2023,ORD14171,PROD5,Mumbai,0,112,2088
15-05-2023,ORD14172,PROD2,Surat,0,85,2415
15-05-2023,ORD14173,PROD6,Surat,12,90,2550
15-05-2023,ORD14174,PROD3,Mumbai,0,118,2682
15-05-2023,ORD14175,PROD7,Surat,20,86,1994
15-05-2023,ORD14176,PROD9,Mumbai,10,135,3915
15-05-2023,ORD14177,PROD8,Mumbai,0,130,2700
15-05-2023,ORD14178,PROD6,Mumbai,15,120,2430
16-05-2023,ORD14179,PROD3,Surat,15,88,2292
16-05-2023,ORD14180,PROD7,Pune,0,136,2464
16-05-2023,ORD14181,PROD2,Mumbai,20,115,1885
16-05-2023,ORD14182,PROD6,Pune,3,140,2770
16-05-2023,ORD14183,PROD2,Mumbai,30,115,1635
16-05-2023,ORD14184,PROD6,Pune,0,140,2860
16-05-2023,ORD14185,PROD5,Mumbai,0,112,2088
17-05-2023,ORD14186,PROD1,Surat,20,80,1520
17-05-2023,ORD14187,PROD9,Hyderabad,15,125,3550
17-05-2023,ORD14188,PROD2,Mumbai,30,115,1635
17-05-2023,ORD14189,PROD1,Chennai,0,160,1690
17-05-2023,ORD14190,PROD7,Surat,0,86,2514
17-05-2023,ORD14191,PROD3,Surat,0,88,2712
18-05-2023,ORD14192,PROD2,Surat,0,85,2415
18-05-2023,ORD14193,PROD6,Mumbai,15,120,2430
18-05-2023,ORD14194,PROD5,Surat,25,82,1568
18-05-2023,ORD14195,PROD6,Mumbai,25,120,2130
18-05-2023,ORD14196,PROD6,Surat,0,90,2910
18-05-2023,ORD14197,PROD7,Mumbai,0,116,2484
18-05-2023,ORD14198,PROD6,Mumbai,0,120,2880
18-05-2023,ORD14199,PROD4,Chennai,3,240,1530.6
18-05-2023,ORD14200,PROD4,Chennai,0,240,1590
18-05-2023,ORD14201,PROD6,Surat,0,90,2910
18-05-2023,ORD14202,PROD1,Surat,15,80,1620
19-05-2023,ORD14203,PROD4,Chennai,15,240,1293
19-05-2023,ORD14204,PROD3,Pune,5,138,2522
19-05-2023,ORD14205,PROD3,Surat,25,88,2012
19-05-2023,ORD14206,PROD9,Pune,20,155,3445
19-05-2023,ORD14207,PROD1,Surat,20,80,1520
19-05-2023,ORD14208,PROD9,Surat,0,105,4395
19-05-2023,ORD14209,PROD5,Surat,12,82,1854
19-05-2023,ORD14210,PROD5,Surat,0,82,2118
19-05-2023,ORD14211,PROD6,Mumbai,0,120,2880
19-05-2023,ORD14212,PROD2,Mumbai,20,115,1885
19-05-2023,ORD14213,PROD5,Surat,25,82,1568
19-05-2023,ORD14214,PROD6,Mumbai,15,120,2430
19-05-2023,ORD14215,PROD1,Pune,0,130,1870
20-05-2023,ORD14216,PROD1,Hyderabad,0,100,1750
20-05-2023,ORD14217,PROD6,Pune,20,140,2260
20-05-2023,ORD14218,PROD5,Hyderabad,0,102,1948
20-05-2023,ORD14219,PROD2,Pune,15,135,1990
20-05-2023,ORD14220,PROD6,Surat,15,90,2460
20-05-2023,ORD14221,PROD6,Surat,30,90,2010
20-05-2023,ORD14222,PROD1,Pune,30,130,1270
21-05-2023,ORD14223,PROD5,Mumbai,0,112,2088
21-05-2023,ORD14224,PROD4,Chennai,0,240,1590
21-05-2023,ORD14225,PROD6,Surat,5,90,2760
21-05-2023,ORD14226,PROD8,Hyderabad,15,120,2135.5
21-05-2023,ORD14227,PROD5,Mumbai,15,112,1758
21-05-2023,ORD14228,PROD6,Mumbai,25,120,2130
21-05-2023,ORD14229,PROD7,Surat,30,86,1734
21-05-2023,ORD14230,PROD6,Surat,0,90,2910
21-05-2023,ORD14231,PROD9,Mumbai,0,135,4365
21-05-2023,ORD14232,PROD7,Mumbai,25,116,1834
21-05-2023,ORD14233,PROD5,Chennai,0,162,1888
22-05-2023,ORD14234,PROD8,Mumbai,0,130,2700
22-05-2023,ORD14235,PROD5,Surat,2,82,2074
22-05-2023,ORD14236,PROD8,Pune,0,150,2680
22-05-2023,ORD14237,PROD6,Hyderabad,5,110,2590
22-05-2023,ORD14238,PROD6,Surat,0,90,2910
22-05-2023,ORD14239,PROD8,Surat,10,100,2447
22-05-2023,ORD14240,PROD7,Surat,3,86,2436
22-05-2023,ORD14241,PROD5,Mumbai,25,112,1538
22-05-2023,ORD14242,PROD6,Mumbai,0,120,2880
22-05-2023,ORD14243,PROD5,Surat,15,82,1788
23-05-2023,ORD14244,PROD9,Surat,0,105,4395
23-05-2023,ORD14245,PROD3,Surat,0,88,2712
23-05-2023,ORD14246,PROD3,Pune,30,138,1822
23-05-2023,ORD14247,PROD3,Hyderabad,0,108,2542
23-05-2023,ORD14248,PROD9,Surat,5,105,4170
23-05-2023,ORD14249,PROD5,Surat,0,82,2118
24-05-2023,ORD14250,PROD3,Mumbai,12,118,2346
24-05-2023,ORD14251,PROD4,Chennai,3,240,1530.6
24-05-2023,ORD14252,PROD5,Surat,5,82,2008
24-05-2023,ORD14253,PROD5,Pune,0,132,2068
24-05-2023,ORD14254,PROD4,Chennai,0,240,1590
25-05-2023,ORD14255,PROD6,Surat,20,90,2310
25-05-2023,ORD14256,PROD2,Mumbai,0,115,2385
25-05-2023,ORD14257,PROD6,Surat,0,90,2910
25-05-2023,ORD14258,PROD5,Surat,0,82,2118
25-05-2023,ORD14259,PROD5,Pune,15,132,1738
25-05-2023,ORD14260,PROD6,Pune,20,140,2260
25-05-2023,ORD14261,PROD9,Pune,0,155,4345
25-05-2023,ORD14262,PROD3,Mumbai,0,118,2682
25-05-2023,ORD14263,PROD5,Pune,25,132,1518
26-05-2023,ORD14264,PROD7,Mumbai,12,116,2172
26-05-2023,ORD14265,PROD9,Surat,30,105,3045
26-05-2023,ORD14266,PROD6,Surat,15,90,2460
26-05-2023,ORD14267,PROD1,Pune,10,130,1670
27-05-2023,ORD14268,PROD7,Mumbai,15,116,2094
27-05-2023,ORD14269,PROD9,Mumbai,15,135,3690
27-05-2023,ORD14270,PROD6,Surat,25,90,2160
27-05-2023,ORD14271,PROD5,Surat,10,82,1898
27-05-2023,ORD14272,PROD3,Mumbai,15,118,2262
27-05-2023,ORD14273,PROD6,Hyderabad,0,110,2740
27-05-2023,ORD14274,PROD5,Surat,0,82,2118
27-05-2023,ORD14275,PROD1,Surat,25,80,1420
27-05-2023,ORD14276,PROD8,Surat,25,100,2022.5
27-05-2023,ORD14277,PROD6,Surat,15,90,2460
27-05-2023,ORD14278,PROD5,Mumbai,20,112,1648
28-05-2023,ORD14279,PROD2,Surat,0,85,2415
28-05-2023,ORD14280,PROD2,Surat,0,85,2415
28-05-2023,ORD14281,PROD2,Surat,0,85,2415
28-05-2023,ORD14282,PROD6,Pune,0,140,2860
28-05-2023,ORD14283,PROD6,Mumbai,12,120,2520
28-05-2023,ORD14284,PROD6,Surat,30,90,2010
28-05-2023,ORD14285,PROD3,Mumbai,0,118,2682
29-05-2023,ORD14286,PROD4,Chennai,3,240,1530.6
29-05-2023,ORD14287,PROD6,Surat,20,90,2310
29-05-2023,ORD14288,PROD7,Pune,12,136,2152
29-05-2023,ORD14289,PROD8,Surat,0,100,2730
29-05-2023,ORD14290,PROD6,Surat,0,90,2910
29-05-2023,ORD14291,PROD9,Hyderabad,10,125,3775
29-05-2023,ORD14292,PROD6,Mumbai,0,120,2880
29-05-2023,ORD14293,PROD6,Mumbai,0,120,2880
29-05-2023,ORD14294,PROD5,Surat,25,82,1568
29-05-2023,ORD14295,PROD5,Pune,0,132,2068
30-05-2023,ORD14296,PROD1,Chennai,25,160,1190
30-05-2023,ORD14297,PROD6,Pune,0,140,2860
30-05-2023,ORD14298,PROD3,Surat,0,88,2712
30-05-2023,ORD14299,PROD2,Surat,15,85,2040
30-05-2023,ORD14300,PROD5,Surat,0,82,2118
30-05-2023,ORD14301,PROD3,Hyderabad,0,108,2542
31-05-2023,ORD14302,PROD5,Pune,0,132,2068
31-05-2023,ORD14303,PROD9,Hyderabad,12,125,3685
31-05-2023,ORD14304,PROD5,Pune,3,132,2002
31-05-2023,ORD14305,PROD7,Surat,12,86,2202
31-05-2023,ORD14306,PROD3,Surat,0,88,2712
31-05-2023,ORD14307,PROD3,Surat,0,88,2712
31-05-2023,ORD14308,PROD3,Pune,2,138,2606
31-05-2023,ORD14309,PROD5,Surat,12,82,1854
01-06-2023,ORD14310,PROD9,Surat,0,105,4395
01-06-2023,ORD14311,PROD3,Hyderabad,15,108,2122
01-06-2023,ORD14312,PROD3,Mumbai,0,118,2682
01-06-2023,ORD14313,PROD8,Hyderabad,2,120,2503.4
01-06-2023,ORD14314,PROD3,Pune,0,138,2662
01-06-2023,ORD14315,PROD2,Hyderabad,5,105,2120
01-06-2023,ORD14316,PROD6,Pune,0,140,2860
01-06-2023,ORD14317,PROD6,Mumbai,0,120,2880
01-06-2023,ORD14318,PROD8,Hyderabad,0,120,2560
01-06-2023,ORD14319,PROD2,Mumbai,20,115,1885
01-06-2023,ORD14320,PROD3,Mumbai,15,118,2262
01-06-2023,ORD14321,PROD6,Mumbai,12,120,2520
02-06-2023,ORD14322,PROD1,Surat,0,80,1920
02-06-2023,ORD14323,PROD6,Mumbai,10,120,2580
02-06-2023,ORD14324,PROD8,Mumbai,25,130,1992.5
02-06-2023,ORD14325,PROD9,Surat,0,105,4395
02-06-2023,ORD14326,PROD6,Pune,0,140,2860
03-06-2023,ORD14327,PROD7,Surat,10,86,2254
03-06-2023,ORD14328,PROD9,Surat,0,105,4395
03-06-2023,ORD14329,PROD3,Mumbai,30,118,1842
03-06-2023,ORD14330,PROD9,Surat,25,105,3270
03-06-2023,ORD14331,PROD8,Mumbai,0,130,2700
03-06-2023,ORD14332,PROD5,Surat,5,82,2008
03-06-2023,ORD14333,PROD8,Mumbai,0,130,2700
04-06-2023,ORD14334,PROD5,Mumbai,0,112,2088
04-06-2023,ORD14335,PROD9,Pune,0,155,4345
04-06-2023,ORD14336,PROD5,Surat,25,82,1568
04-06-2023,ORD14337,PROD6,Hyderabad,0,110,2740
04-06-2023,ORD14338,PROD7,Surat,0,86,2514
04-06-2023,ORD14339,PROD6,Mumbai,30,120,1980
04-06-2023,ORD14340,PROD6,Surat,10,90,2610
04-06-2023,ORD14341,PROD5,Pune,30,132,1408
04-06-2023,ORD14342,PROD1,Mumbai,0,110,1890
04-06-2023,ORD14343,PROD6,Mumbai,15,120,2430
04-06-2023,ORD14344,PROD5,Pune,20,132,1628
04-06-2023,ORD14345,PROD9,Hyderabad,10,125,3775
04-06-2023,ORD14346,PROD5,Surat,30,82,1458
05-06-2023,ORD14347,PROD3,Pune,30,138,1822
05-06-2023,ORD14348,PROD7,Pune,0,136,2464
05-06-2023,ORD14349,PROD5,Mumbai,2,112,2044
05-06-2023,ORD14350,PROD5,Hyderabad,12,102,1684
05-06-2023,ORD14351,PROD1,Surat,0,80,1920
06-06-2023,ORD14352,PROD5,Mumbai,0,112,2088
06-06-2023,ORD14353,PROD5,Surat,10,82,1898
06-06-2023,ORD14354,PROD8,Surat,10,100,2447
06-06-2023,ORD14355,PROD1,Surat,0,80,1920
06-06-2023,ORD14356,PROD6,Mumbai,0,120,2880
06-06-2023,ORD14357,PROD8,Surat,15,100,2305.5
06-06-2023,ORD14358,PROD5,Surat,5,82,2008
06-06-2023,ORD14359,PROD9,Hyderabad,20,125,3325
06-06-2023,ORD14360,PROD3,Surat,20,88,2152
06-06-2023,ORD14361,PROD9,Surat,25,105,3270
06-06-2023,ORD14362,PROD8,Surat,30,100,1881
06-06-2023,ORD14363,PROD9,Pune,15,155,3670
07-06-2023,ORD14364,PROD7,Mumbai,30,116,1704
07-06-2023,ORD14365,PROD2,Surat,0,85,2415
07-06-2023,ORD14366,PROD8,Mumbai,15,130,2275.5
07-06-2023,ORD14367,PROD5,Hyderabad,12,102,1684
07-06-2023,ORD14368,PROD6,Mumbai,0,120,2880
07-06-2023,ORD14369,PROD9,Hyderabad,25,125,3100
07-06-2023,ORD14370,PROD6,Mumbai,10,120,2580
08-06-2023,ORD14371,PROD6,Surat,15,90,2460
08-06-2023,ORD14372,PROD6,Surat,15,90,2460
08-06-2023,ORD14373,PROD5,Surat,25,82,1568
08-06-2023,ORD14374,PROD5,Surat,15,82,1788
08-06-2023,ORD14375,PROD5,Hyderabad,0,102,1948
08-06-2023,ORD14376,PROD5,Pune,25,132,1518
08-06-2023,ORD14377,PROD9,Surat,5,105,4170
08-06-2023,ORD14378,PROD6,Surat,0,90,2910
09-06-2023,ORD14379,PROD6,Hyderabad,0,110,2740
09-06-2023,ORD14380,PROD9,Hyderabad,0,125,4225
09-06-2023,ORD14381,PROD8,Surat,0,100,2730
09-06-2023,ORD14382,PROD5,Pune,5,132,1958
09-06-2023,ORD14383,PROD7,Chennai,15,166,1894
09-06-2023,ORD14384,PROD6,Pune,20,140,2260
09-06-2023,ORD14385,PROD3,Surat,0,88,2712
09-06-2023,ORD14386,PROD7,Pune,0,136,2464
09-06-2023,ORD14387,PROD6,Mumbai,0,120,2880
09-06-2023,ORD14388,PROD5,Pune,25,132,1518
09-06-2023,ORD14389,PROD7,Mumbai,15,116,2094
09-06-2023,ORD14390,PROD4,Chennai,15,240,1293
10-06-2023,ORD14391,PROD5,Surat,15,82,1788
10-06-2023,ORD14392,PROD6,Mumbai,12,120,2520
10-06-2023,ORD14393,PROD4,Chennai,12,240,1352.4
10-06-2023,ORD14394,PROD5,Chennai,2,162,1844
10-06-2023,ORD14395,PROD8,Surat,30,100,1881
10-06-2023,ORD14396,PROD6,Surat,15,90,2460
10-06-2023,ORD14397,PROD5,Mumbai,15,112,1758
10-06-2023,ORD14398,PROD3,Pune,0,138,2662
11-06-2023,ORD14399,PROD2,Surat,0,85,2415
11-06-2023,ORD14400,PROD6,Pune,30,140,1960
11-06-2023,ORD14401,PROD5,Pune,15,132,1738
11-06-2023,ORD14402,PROD5,Chennai,0,162,1888
11-06-2023,ORD14403,PROD5,Pune,25,132,1518
11-06-2023,ORD14404,PROD6,Mumbai,0,120,2880
11-06-2023,ORD14405,PROD6,Mumbai,0,120,2880
12-06-2023,ORD14406,PROD5,Surat,5,82,2008
12-06-2023,ORD14407,PROD7,Mumbai,0,116,2484
12-06-2023,ORD14408,PROD1,Pune,30,130,1270
12-06-2023,ORD14409,PROD3,Pune,15,138,2242
12-06-2023,ORD14410,PROD1,Mumbai,0,110,1890
12-06-2023,ORD14411,PROD7,Hyderabad,25,106,1694
12-06-2023,ORD14412,PROD7,Mumbai,20,116,1964
12-06-2023,ORD14413,PROD6,Surat,20,90,2310
12-06-2023,ORD14414,PROD3,Surat,0,88,2712
12-06-2023,ORD14415,PROD8,Hyderabad,30,120,1711
13-06-2023,ORD14416,PROD6,Pune,0,140,2860
13-06-2023,ORD14417,PROD9,Surat,0,105,4395
13-06-2023,ORD14418,PROD4,Chennai,15,240,1293
13-06-2023,ORD14419,PROD5,Mumbai,12,112,1824
13-06-2023,ORD14420,PROD2,Pune,0,135,2365
14-06-2023,ORD14421,PROD7,Surat,30,86,1734
14-06-2023,ORD14422,PROD6,Mumbai,10,120,2580
14-06-2023,ORD14423,PROD5,Surat,25,82,1568
14-06-2023,ORD14424,PROD5,Pune,20,132,1628
14-06-2023,ORD14425,PROD3,Mumbai,15,118,2262
14-06-2023,ORD14426,PROD6,Pune,30,140,1960
14-06-2023,ORD14427,PROD3,Surat,0,88,2712
15-06-2023,ORD14428,PROD9,Hyderabad,15,125,3550
15-06-2023,ORD14429,PROD8,Pune,0,150,2680
15-06-2023,ORD14430,PROD2,Mumbai,15,115,2010
15-06-2023,ORD14431,PROD3,Mumbai,15,118,2262
15-06-2023,ORD14432,PROD5,Surat,12,82,1854
16-06-2023,ORD14433,PROD6,Surat,0,90,2910
16-06-2023,ORD14434,PROD3,Surat,20,88,2152
16-06-2023,ORD14435,PROD6,Pune,30,140,1960
16-06-2023,ORD14436,PROD5,Mumbai,0,112,2088
16-06-2023,ORD14437,PROD5,Pune,30,132,1408
16-06-2023,ORD14438,PROD5,Mumbai,0,112,2088
16-06-2023,ORD14439,PROD3,Mumbai,12,118,2346
17-06-2023,ORD14440,PROD5,Pune,15,132,1738
17-06-2023,ORD14441,PROD3,Mumbai,30,118,1842
17-06-2023,ORD14442,PROD8,Pune,0,150,2680
17-06-2023,ORD14443,PROD3,Pune,2,138,2606
17-06-2023,ORD14444,PROD5,Surat,0,82,2118
17-06-2023,ORD14445,PROD8,Surat,30,100,1881
17-06-2023,ORD14446,PROD9,Surat,0,105,4395
17-06-2023,ORD14447,PROD6,Pune,0,140,2860
17-06-2023,ORD14448,PROD5,Mumbai,5,112,1978
17-06-2023,ORD14449,PROD2,Pune,0,135,2365
17-06-2023,ORD14450,PROD4,Chennai,12,240,1352.4
18-06-2023,ORD14451,PROD3,Surat,0,88,2712
18-06-2023,ORD14452,PROD3,Pune,10,138,2382
18-06-2023,ORD14453,PROD5,Mumbai,15,112,1758
18-06-2023,ORD14454,PROD7,Surat,10,86,2254
18-06-2023,ORD14455,PROD6,Pune,0,140,2860
18-06-2023,ORD14456,PROD5,Surat,30,82,1458
18-06-2023,ORD14457,PROD7,Pune,25,136,1814
18-06-2023,ORD14458,PROD6,Surat,20,90,2310
18-06-2023,ORD14459,PROD4,Chennai,15,240,1293
19-06-2023,ORD14460,PROD5,Surat,0,82,2118
19-06-2023,ORD14461,PROD5,Hyderabad,20,102,1508
19-06-2023,ORD14462,PROD4,Chennai,0,240,1590
19-06-2023,ORD14463,PROD6,Surat,0,90,2910
19-06-2023,ORD14464,PROD5,Surat,0,82,2118
20-06-2023,ORD14465,PROD1,Pune,30,130,1270
20-06-2023,ORD14466,PROD1,Mumbai,30,110,1290
20-06-2023,ORD14467,PROD5,Pune,12,132,1804
20-06-2023,ORD14468,PROD3,Mumbai,12,118,2346
20-06-2023,ORD14469,PROD4,Chennai,0,240,1590
20-06-2023,ORD14470,PROD8,Pune,15,150,2255.5
20-06-2023,ORD14471,PROD8,Surat,5,100,2588.5
20-06-2023,ORD14472,PROD5,Surat,0,82,2118
21-06-2023,ORD14473,PROD9,Pune,0,155,4345
21-06-2023,ORD14474,PROD3,Surat,0,88,2712
21-06-2023,ORD14475,PROD7,Mumbai,15,116,2094
21-06-2023,ORD14476,PROD9,Pune,12,155,3805
21-06-2023,ORD14477,PROD7,Surat,15,86,2124
21-06-2023,ORD14478,PROD6,Surat,0,90,2910
21-06-2023,ORD14479,PROD5,Surat,15,82,1788
21-06-2023,ORD14480,PROD5,Pune,0,132,2068
21-06-2023,ORD14481,PROD9,Pune,15,155,3670
21-06-2023,ORD14482,PROD7,Mumbai,0,116,2484
21-06-2023,ORD14483,PROD3,Pune,0,138,2662
21-06-2023,ORD14484,PROD7,Pune,15,136,2074
22-06-2023,ORD14485,PROD5,Surat,20,82,1678
22-06-2023,ORD14486,PROD6,Surat,12,90,2550
22-06-2023,ORD14487,PROD2,Surat,15,85,2040
22-06-2023,ORD14488,PROD1,Pune,0,130,1870
22-06-2023,ORD14489,PROD6,Surat,0,90,2910
22-06-2023,ORD14490,PROD5,Pune,15,132,1738
23-06-2023,ORD14491,PROD5,Mumbai,0,112,2088
23-06-2023,ORD14492,PROD6,Chennai,0,170,2680
23-06-2023,ORD14493,PROD6,Surat,0,90,2910
23-06-2023,ORD14494,PROD6,Hyderabad,20,110,2140
23-06-2023,ORD14495,PROD5,Surat,15,82,1788
23-06-2023,ORD14496,PROD2,Surat,3,85,2340
23-06-2023,ORD14497,PROD7,Mumbai,0,116,2484
23-06-2023,ORD14498,PROD3,Mumbai,0,118,2682
24-06-2023,ORD14499,PROD8,Surat,0,100,2730
24-06-2023,ORD14500,PROD6,Surat,0,90,2910
24-06-2023,ORD14501,PROD1,Pune,20,130,1470
24-06-2023,ORD14502,PROD1,Pune,15,130,1570
24-06-2023,ORD14503,PROD8,Mumbai,2,130,2643.4
24-06-2023,ORD14504,PROD5,Mumbai,20,112,1648
24-06-2023,ORD14505,PROD7,Surat,20,86,1994
24-06-2023,ORD14506,PROD6,Surat,3,90,2820
24-06-2023,ORD14507,PROD5,Surat,0,82,2118
24-06-2023,ORD14508,PROD1,Mumbai,0,110,1890
24-06-2023,ORD14509,PROD5,Mumbai,0,112,2088
24-06-2023,ORD14510,PROD5,Pune,15,132,1738
25-06-2023,ORD14511,PROD6,Pune,15,140,2410
25-06-2023,ORD14512,PROD8,Surat,20,100,2164
25-06-2023,ORD14513,PROD8,Pune,12,150,2340.4
25-06-2023,ORD14514,PROD7,Surat,5,86,2384
25-06-2023,ORD14515,PROD8,Chennai,0,180,2500
25-06-2023,ORD14516,PROD6,Surat,15,90,2460
25-06-2023,ORD14517,PROD3,Mumbai,15,118,2262
25-06-2023,ORD14518,PROD3,Chennai,15,168,2062
25-06-2023,ORD14519,PROD8,Surat,10,100,2447
25-06-2023,ORD14520,PROD6,Hyderabad,0,110,2740
26-06-2023,ORD14521,PROD5,Surat,20,82,1678
26-06-2023,ORD14522,PROD5,Mumbai,20,112,1648
26-06-2023,ORD14523,PROD6,Surat,0,90,2910
26-06-2023,ORD14524,PROD8,Surat,0,100,2730
26-06-2023,ORD14525,PROD7,Surat,0,86,2514
26-06-2023,ORD14526,PROD3,Hyderabad,30,108,1702
26-06-2023,ORD14527,PROD5,Hyderabad,5,102,1838
26-06-2023,ORD14528,PROD6,Hyderabad,0,110,2740
26-06-2023,ORD14529,PROD7,Surat,25,86,1864
26-06-2023,ORD14530,PROD5,Surat,15,82,1788
27-06-2023,ORD14531,PROD7,Pune,12,136,2152
27-06-2023,ORD14532,PROD6,Surat,0,90,2910
27-06-2023,ORD14533,PROD5,Surat,15,82,1788
27-06-2023,ORD14534,PROD4,Chennai,12,240,1352.4
27-06-2023,ORD14535,PROD6,Pune,0,140,2860
27-06-2023,ORD14536,PROD5,Surat,0,82,2118
27-06-2023,ORD14537,PROD8,Surat,30,100,1881
28-06-2023,ORD14538,PROD3,Surat,15,88,2292
28-06-2023,ORD14539,PROD3,Hyderabad,0,108,2542
28-06-2023,ORD14540,PROD9,Mumbai,0,135,4365
28-06-2023,ORD14541,PROD9,Pune,10,155,3895
28-06-2023,ORD14542,PROD1,Surat,5,80,1820
28-06-2023,ORD14543,PROD5,Surat,0,82,2118
28-06-2023,ORD14544,PROD2,Mumbai,15,115,2010
28-06-2023,ORD14545,PROD6,Surat,15,90,2460
28-06-2023,ORD14546,PROD4,Chennai,15,240,1293
29-06-2023,ORD14547,PROD5,Mumbai,15,112,1758
29-06-2023,ORD14548,PROD4,Chennai,0,240,1590
29-06-2023,ORD14549,PROD8,Mumbai,25,130,1992.5
29-06-2023,ORD14550,PROD3,Mumbai,20,118,2122
29-06-2023,ORD14551,PROD6,Surat,0,90,2910
29-06-2023,ORD14552,PROD6,Mumbai,0,120,2880
29-06-2023,ORD14553,PROD5,Mumbai,0,112,2088
29-06-2023,ORD14554,PROD5,Pune,0,132,2068
29-06-2023,ORD14555,PROD5,Surat,0,82,2118
29-06-2023,ORD14556,PROD2,Hyderabad,2,105,2195
29-06-2023,ORD14557,PROD7,Mumbai,5,116,2354
30-06-2023,ORD14558,PROD6,Surat,12,90,2550
30-06-2023,ORD14559,PROD6,Surat,0,90,2910
30-06-2023,ORD14560,PROD6,Surat,0,90,2910
30-06-2023,ORD14561,PROD9,Hyderabad,0,125,4225
30-06-2023,ORD14562,PROD6,Mumbai,0,120,2880
01-07-2023,ORD14563,PROD2,Mumbai,0,115,2385
01-07-2023,ORD14564,PROD1,Pune,15,130,1570
01-07-2023,ORD14565,PROD5,Surat,5,82,2008
01-07-2023,ORD14566,PROD5,Pune,0,132,2068
01-07-2023,ORD14567,PROD9,Hyderabad,20,125,3325
01-07-2023,ORD14568,PROD5,Pune,5,132,1958
01-07-2023,ORD14569,PROD5,Hyderabad,20,102,1508
01-07-2023,ORD14570,PROD6,Surat,15,90,2460
01-07-2023,ORD14571,PROD1,Pune,2,130,1830
01-07-2023,ORD14572,PROD8,Pune,0,150,2680
01-07-2023,ORD14573,PROD5,Pune,5,132,1958
02-07-2023,ORD14574,PROD9,Hyderabad,0,125,4225
02-07-2023,ORD14575,PROD5,Surat,0,82,2118
02-07-2023,ORD14576,PROD5,Mumbai,0,112,2088
02-07-2023,ORD14577,PROD6,Pune,0,140,2860
02-07-2023,ORD14578,PROD5,Hyderabad,0,102,1948
02-07-2023,ORD14579,PROD9,Hyderabad,0,125,4225
02-07-2023,ORD14580,PROD8,Surat,15,100,2305.5
03-07-2023,ORD14581,PROD7,Hyderabad,15,106,1954
03-07-2023,ORD14582,PROD3,Surat,15,88,2292
03-07-2023,ORD14583,PROD6,Surat,30,90,2010
03-07-2023,ORD14584,PROD9,Pune,2,155,4255
03-07-2023,ORD14585,PROD6,Surat,0,90,2910
03-07-2023,ORD14586,PROD6,Mumbai,10,120,2580
03-07-2023,ORD14587,PROD6,Surat,0,90,2910
03-07-2023,ORD14588,PROD1,Mumbai,10,110,1690
04-07-2023,ORD14589,PROD5,Pune,0,132,2068
04-07-2023,ORD14590,PROD8,Surat,0,100,2730
04-07-2023,ORD14591,PROD5,Pune,0,132,2068
04-07-2023,ORD14592,PROD6,Surat,20,90,2310
04-07-2023,ORD14593,PROD8,Surat,25,100,2022.5
04-07-2023,ORD14594,PROD5,Surat,15,82,1788
04-07-2023,ORD14595,PROD5,Pune,0,132,2068
05-07-2023,ORD14596,PROD3,Surat,0,88,2712
05-07-2023,ORD14597,PROD2,Surat,25,85,1790
05-07-2023,ORD14598,PROD2,Pune,0,135,2365
05-07-2023,ORD14599,PROD2,Pune,0,135,2365
06-07-2023,ORD14600,PROD7,Surat,0,86,2514
06-07-2023,ORD14601,PROD9,Chennai,12,185,3625
06-07-2023,ORD14602,PROD5,Surat,2,82,2074
06-07-2023,ORD14603,PROD6,Pune,0,140,2860
06-07-2023,ORD14604,PROD5,Pune,0,132,2068
06-07-2023,ORD14605,PROD8,Pune,0,150,2680
06-07-2023,ORD14606,PROD9,Mumbai,0,135,4365
06-07-2023,ORD14607,PROD8,Surat,15,100,2305.5
06-07-2023,ORD14608,PROD6,Mumbai,0,120,2880
07-07-2023,ORD14609,PROD1,Mumbai,20,110,1490
07-07-2023,ORD14610,PROD6,Mumbai,0,120,2880
